provider,model,id,type,field,pred,gold,abs_err,rel_err,abs_tol,rel_tol,pass,latency_s,error,tags,difficulty,edge_tag,edge_case,is_checkpoint,fq_hz
openai,gpt-4.1,bandpass_response_012,bandpass_response,bandwidth_hz,20.0,19.277168328671493,0.7228316713285068,0.03749677644581327,18.0,0.1,True,1.7364568710327148,,,,,,False,
openai,gpt-4.1,bandpass_response_012,bandpass_response,cp_f1_3db_hz,90.0,106.37239032444961,16.37239032444961,0.15391578843449596,18.0,0.1,True,1.7364568710327148,,,,,,True,
openai,gpt-4.1,bandpass_response_012,bandpass_response,cp_f2_3db_hz,110.0,125.6495586531211,15.649558653121105,0.1245492528654606,18.0,0.1,True,1.7364568710327148,,,,,,True,
openai,gpt-4.1,bandpass_response_012,bandpass_response,cp_q_factor,5.0,5.997243788854019,0.9972437888540187,0.16628368363270699,0.8,0.1,False,1.7364568710327148,,,,,,True,
openai,gpt-4.1,bandpass_response_013,bandpass_response,resonance_hz,1000.0,675.6309898268784,324.36901017312164,0.48009788635692535,12.0,0.05,False,2.003200054168701,,,,high_Q_narrow_band_sparse,,False,
openai,gpt-4.1,bandpass_response_013,bandpass_response,bandwidth_hz,1000.0,86.86969263288836,913.1303073671116,10.511494627084772,18.0,0.1,False,2.003200054168701,,,,high_Q_narrow_band_sparse,,False,
openai,gpt-4.1,bandpass_response_013,bandpass_response,cp_f1_3db_hz,500.0,633.5908698044285,133.5908698044285,0.21084721414256524,18.0,0.1,False,2.003200054168701,,,,high_Q_narrow_band_sparse,,True,
openai,gpt-4.1,bandpass_response_013,bandpass_response,cp_f2_3db_hz,1500.0,720.4605624373169,779.5394375626831,1.0820015393007807,18.0,0.1,False,2.003200054168701,,,,high_Q_narrow_band_sparse,,True,
openai,gpt-4.1,bandpass_response_013,bandpass_response,cp_q_factor,1.0,7.7775225092840685,6.7775225092840685,0.8714243515455861,0.8,0.1,False,2.003200054168701,,hz_vs_rad_s,,high_Q_narrow_band_sparse,,True,
openai,gpt-4.1,bandpass_response_014,bandpass_response,resonance_hz,2000.0,1563.263334814585,436.73666518541495,0.27937498146287376,12.0,0.05,False,2.2220239639282227,,,,high_Q_narrow_band_sparse,,False,
openai,gpt-4.1,bandpass_response_014,bandpass_response,bandwidth_hz,2000.0,244.4480874242172,1755.5519125757828,7.181696249188417,18.0,0.1,False,2.2220239639282227,,,,high_Q_narrow_band_sparse,,False,
openai,gpt-4.1,bandpass_response_014,bandpass_response,cp_f1_3db_hz,1000.0,1445.8100665153943,445.8100665153943,0.3083462183866649,18.0,0.1,False,2.2220239639282227,,,,high_Q_narrow_band_sparse,,True,
openai,gpt-4.1,bandpass_response_014,bandpass_response,cp_f2_3db_hz,3000.0,1690.2581539396115,1309.7418460603885,0.7748768097983583,18.0,0.1,False,2.2220239639282227,,,,high_Q_narrow_band_sparse,,True,
openai,gpt-4.1,bandpass_response_014,bandpass_response,cp_q_factor,1.0,6.395072881473134,5.395072881473134,0.8436296163415036,0.8,0.1,False,2.2220239639282227,,hz_vs_rad_s,,high_Q_narrow_band_sparse,,True,
openai,gpt-4.1,time_waveform_000,time_waveform,frequency_hz,150.0,108.98006162428744,41.019938375712556,0.3763985610242195,1.0,0.02,False,2.2051358222961426,,,,,,False,
openai,gpt-4.1,time_waveform_000,time_waveform,vpp_v,6.6,6.3777657357643935,0.2222342642356061,0.03484515948734054,0.25,0.1,True,2.2051358222961426,,,,,,False,
openai,gpt-4.1,time_waveform_000,time_waveform,cp_period_s,0.0067,0.00917599040682813,0.00247599040682813,0.2698335871172741,0.02,0.05,True,2.2051358222961426,,,,,,True,
openai,gpt-4.1,time_waveform_000,time_waveform,cp_vmax_v,3.3,3.1888828678821968,0.11111713211780305,0.03484515948734054,0.15,0.1,True,2.2051358222961426,,,,,,True,
openai,gpt-4.1,time_waveform_000,time_waveform,cp_vmin_v,-3.3,-3.1888828678821968,0.11111713211780305,0.03484515948734054,0.15,0.1,True,2.2051358222961426,,,,,,True,
openai,gpt-4.1,time_waveform_000,time_waveform,cp_duty,0.5,0.6823738106003999,0.18237381060039992,0.26726378968139874,0.08,0.15,False,2.2051358222961426,,,,,,True,
openai,gpt-4.1,time_waveform_001,time_waveform,frequency_hz,120.0,115.17533246920915,4.8246675307908475,0.04188976430418092,1.0,0.02,False,1.6283929347991943,,,,,,False,
openai,gpt-4.1,time_waveform_001,time_waveform,vpp_v,3.6,3.66102940461721,0.06102940461720996,0.016670012139274548,0.25,0.1,True,1.6283929347991943,,,,,,False,
openai,gpt-4.1,time_waveform_001,time_waveform,cp_period_s,0.0083,0.00868241470253484,0.0003824147025348404,0.044044740505563965,0.02,0.05,True,1.6283929347991943,,,,,,True,
openai,gpt-4.1,time_waveform_001,time_waveform,cp_vmax_v,1.8,1.830514702308605,0.03051470230860498,0.016670012139274548,0.15,0.1,True,1.6283929347991943,,,,,,True,
openai,gpt-4.1,time_waveform_001,time_waveform,cp_vmin_v,-1.8,-1.830514702308605,0.03051470230860498,0.016670012139274548,0.15,0.1,True,1.6283929347991943,,,,,,True,
openai,gpt-4.1,time_waveform_002,time_waveform,frequency_hz,100.0,91.66752312652834,8.332476873471663,0.09089889842414937,1.0,0.02,False,2.0679290294647217,,,,,,False,
openai,gpt-4.1,time_waveform_002,time_waveform,vpp_v,7.6,7.576947217251192,0.023052782748807843,0.003042489552562973,0.25,0.1,True,2.0679290294647217,,,,,,False,
openai,gpt-4.1,time_waveform_002,time_waveform,cp_period_s,0.01,0.010908988984241494,0.0009089889842414933,0.08332476873471659,0.02,0.05,True,2.0679290294647217,,,,,,True,
openai,gpt-4.1,time_waveform_002,time_waveform,cp_vmax_v,3.8,3.788473608625596,0.011526391374403921,0.003042489552562973,0.15,0.1,True,2.0679290294647217,,,,,,True,
openai,gpt-4.1,time_waveform_002,time_waveform,cp_vmin_v,-3.8,-3.788473608625596,0.011526391374403921,0.003042489552562973,0.15,0.1,True,2.0679290294647217,,,,,,True,
openai,gpt-4.1,time_waveform_003,time_waveform,frequency_hz,30.0,29.185122653874252,0.8148773461257477,0.02792098411885806,1.0,0.02,True,1.7382409572601318,,,,,,False,
openai,gpt-4.1,time_waveform_003,time_waveform,vpp_v,3.4,3.4684095483402713,0.06840954834027135,0.01972360743067588,0.25,0.1,True,1.7382409572601318,,,,,,False,
openai,gpt-4.1,time_waveform_003,time_waveform,cp_period_s,0.033,0.03426403280396194,0.001264032803961937,0.036890952422149716,0.02,0.05,True,1.7382409572601318,,,,,,True,
openai,gpt-4.1,time_waveform_003,time_waveform,cp_vmax_v,1.7,1.7342047741701356,0.03420477417013568,0.01972360743067588,0.15,0.1,True,1.7382409572601318,,,,,,True,
openai,gpt-4.1,time_waveform_003,time_waveform,cp_vmin_v,-1.7,-1.7342047741701356,0.03420477417013568,0.01972360743067588,0.15,0.1,True,1.7382409572601318,,,,,,True,
openai,gpt-4.1,time_waveform_004,time_waveform,frequency_hz,40.0,47.96144344597959,7.96144344597959,0.1659967439250823,1.0,0.02,False,1.9562628269195557,,,,,,False,
openai,gpt-4.1,time_waveform_004,time_waveform,vpp_v,3.4,3.4063077424570882,0.006307742457088317,0.001851782908064062,0.25,0.1,True,1.9562628269195557,,,,,,False,
openai,gpt-4.1,time_waveform_004,time_waveform,cp_period_s,0.025,0.020850081401872944,0.004149918598127057,0.19903608614948975,0.02,0.05,True,1.9562628269195557,,,,,,True,
openai,gpt-4.1,time_waveform_004,time_waveform,cp_vmax_v,1.7,1.7031538712285441,0.0031538712285441584,0.001851782908064062,0.15,0.1,True,1.9562628269195557,,,,,,True,
openai,gpt-4.1,time_waveform_004,time_waveform,cp_vmin_v,-1.7,-1.7031538712285441,0.0031538712285441584,0.001851782908064062,0.15,0.1,True,1.9562628269195557,,,,,,True,
openai,gpt-4.1,time_waveform_004,time_waveform,cp_duty,0.2,0.21872229071089005,0.018722290710890044,0.08559845752364312,0.08,0.15,True,1.9562628269195557,,,,,,True,
openai,gpt-4.1,time_waveform_005,time_waveform,frequency_hz,40.0,48.01416006176767,8.014160061767669,0.16691242857227695,1.0,0.02,False,1.888178825378418,,,,,,False,
openai,gpt-4.1,time_waveform_005,time_waveform,vpp_v,6.0,5.275195699822893,0.724804300177107,0.13739856138445086,0.25,0.1,False,1.888178825378418,,,,,,False,
openai,gpt-4.1,time_waveform_005,time_waveform,cp_period_s,0.025,0.020827189285693076,0.004172810714306925,0.20035400154419178,0.02,0.05,True,1.888178825378418,,,,,,True,
openai,gpt-4.1,time_waveform_005,time_waveform,cp_vmax_v,3.0,2.6375978499114465,0.3624021500885535,0.13739856138445086,0.15,0.1,False,1.888178825378418,,,,,,True,
openai,gpt-4.1,time_waveform_005,time_waveform,cp_vmin_v,-3.0,-2.6375978499114465,0.3624021500885535,0.13739856138445086,0.15,0.1,False,1.888178825378418,,,,,,True,
openai,gpt-4.1,time_waveform_005,time_waveform,cp_duty,0.5,0.7184573739054116,0.21845737390541164,0.3040644884997347,0.08,0.15,False,1.888178825378418,,,,,,True,
openai,gpt-4.1,time_waveform_006,time_waveform,frequency_hz,80.0,80.29195749643164,0.2919574964316354,0.003636198512716677,1.0,0.02,True,1.7989728450775146,,,,,,False,
openai,gpt-4.1,time_waveform_006,time_waveform,vpp_v,8.0,7.840524455999274,0.15947554400072583,0.02033990773138921,0.25,0.1,True,1.7989728450775146,,,,,,False,
openai,gpt-4.1,time_waveform_006,time_waveform,cp_period_s,0.0125,0.012454547518591041,4.545248140895922e-05,0.0036494687053955023,0.02,0.05,True,1.7989728450775146,,,,,,True,
openai,gpt-4.1,time_waveform_006,time_waveform,cp_vmax_v,4.0,3.920262227999637,0.07973777200036292,0.02033990773138921,0.15,0.1,True,1.7989728450775146,,,,,,True,
openai,gpt-4.1,time_waveform_006,time_waveform,cp_vmin_v,-4.0,-3.920262227999637,0.07973777200036292,0.02033990773138921,0.15,0.1,True,1.7989728450775146,,,,,,True,
openai,gpt-4.1,time_waveform_007,time_waveform,frequency_hz,100.0,89.08434613089787,10.91565386910213,0.12253167187266542,1.0,0.02,False,1.6609711647033691,,,,,,False,
openai,gpt-4.1,time_waveform_007,time_waveform,vpp_v,8.0,8.2181413099129,0.21814130991289993,0.026543874300357085,0.25,0.1,True,1.6609711647033691,,,,,,False,
openai,gpt-4.1,time_waveform_007,time_waveform,cp_period_s,0.01,0.011225316718726654,0.0012253167187266534,0.10915653869102122,0.02,0.05,True,1.6609711647033691,,,,,,True,
openai,gpt-4.1,time_waveform_007,time_waveform,cp_vmax_v,4.0,4.10907065495645,0.10907065495644996,0.026543874300357085,0.15,0.1,True,1.6609711647033691,,,,,,True,
openai,gpt-4.1,time_waveform_007,time_waveform,cp_vmin_v,-4.0,-4.10907065495645,0.10907065495644996,0.026543874300357085,0.15,0.1,True,1.6609711647033691,,,,,,True,
openai,gpt-4.1,time_waveform_008,time_waveform,frequency_hz,4.0,4.294810089577943,0.2948100895779433,0.06864333542788027,1.0,0.02,True,1.7250750064849854,,,,,,False,
openai,gpt-4.1,time_waveform_008,time_waveform,vpp_v,8.0,7.550025025798579,0.44997497420142096,0.05959913677952695,0.25,0.1,True,1.7250750064849854,,,,,,False,
openai,gpt-4.1,time_waveform_008,time_waveform,cp_period_s,0.25,0.23283916614302994,0.017160833856970065,0.0737025223944858,0.02,0.05,True,1.7250750064849854,,,,,,True,
openai,gpt-4.1,time_waveform_008,time_waveform,cp_vmax_v,4.0,3.7750125128992895,0.22498748710071048,0.05959913677952695,0.15,0.1,True,1.7250750064849854,,,,,,True,
openai,gpt-4.1,time_waveform_008,time_waveform,cp_vmin_v,-4.0,-3.7750125128992895,0.22498748710071048,0.05959913677952695,0.15,0.1,True,1.7250750064849854,,,,,,True,
openai,gpt-4.1,time_waveform_009,time_waveform,frequency_hz,133.0,62.65537071265811,70.34462928734189,1.1227230560959771,1.0,0.02,False,1.7969410419464111,,,,,,False,
openai,gpt-4.1,time_waveform_009,time_waveform,vpp_v,8.4,8.325864061935977,0.07413593806402297,0.008904293597940927,0.25,0.1,True,1.7969410419464111,,,,,,False,
openai,gpt-4.1,time_waveform_009,time_waveform,cp_period_s,0.0075,0.01596032373004494,0.00846032373004494,0.5300847196550642,0.02,0.05,True,1.7969410419464111,,,,,,True,
openai,gpt-4.1,time_waveform_009,time_waveform,cp_vmax_v,4.2,4.162932030967989,0.03706796903201148,0.008904293597940927,0.15,0.1,True,1.7969410419464111,,,,,,True,
openai,gpt-4.1,time_waveform_009,time_waveform,cp_vmin_v,-4.2,-4.162932030967989,0.03706796903201148,0.008904293597940927,0.15,0.1,True,1.7969410419464111,,,,,,True,
openai,gpt-4.1,time_waveform_009,time_waveform,cp_duty,0.5,0.3980541484346982,0.10194585156530178,0.25611051151254677,0.08,0.15,False,1.7969410419464111,,,,,,True,
openai,gpt-4.1,time_waveform_010,time_waveform,frequency_hz,50.0,60.61032812619263,10.610328126192627,0.1750580875276172,1.0,0.02,False,1.6800241470336914,,,,,,False,
openai,gpt-4.1,time_waveform_010,time_waveform,vpp_v,10.0,9.576308202600192,0.4236917973998082,0.044243751186366996,0.25,0.1,True,1.6800241470336914,,,,,,False,
openai,gpt-4.1,time_waveform_010,time_waveform,cp_period_s,0.02,0.016498838249447655,0.003501161750552345,0.21220656252385264,0.02,0.05,True,1.6800241470336914,,,,,,True,
openai,gpt-4.1,time_waveform_010,time_waveform,cp_vmax_v,5.0,4.788154101300096,0.2118458986999041,0.044243751186366996,0.15,0.1,True,1.6800241470336914,,,,,,True,
openai,gpt-4.1,time_waveform_010,time_waveform,cp_vmin_v,-5.0,-4.788154101300096,0.2118458986999041,0.044243751186366996,0.15,0.1,True,1.6800241470336914,,,,,,True,
openai,gpt-4.1,time_waveform_011,time_waveform,frequency_hz,33.0,35.51318212158666,2.5131821215866594,0.07076758463891704,1.0,0.02,False,1.7889280319213867,,,,,,False,
openai,gpt-4.1,time_waveform_011,time_waveform,vpp_v,4.8,4.844541066501126,0.0445410665011261,0.009194073471503259,0.25,0.1,True,1.7889280319213867,,,,,,False,
openai,gpt-4.1,time_waveform_011,time_waveform,cp_period_s,0.03,0.028158558041244938,0.0018414419587550607,0.06539546364759974,0.02,0.05,True,1.7889280319213867,,,,,,True,
openai,gpt-4.1,time_waveform_011,time_waveform,cp_vmax_v,2.4,2.422270533250563,0.02227053325056305,0.009194073471503259,0.15,0.1,True,1.7889280319213867,,,,,,True,
openai,gpt-4.1,time_waveform_011,time_waveform,cp_vmin_v,-2.4,-2.422270533250563,0.02227053325056305,0.009194073471503259,0.15,0.1,True,1.7889280319213867,,,,,,True,
openai,gpt-4.1,time_waveform_012,time_waveform,frequency_hz,75.0,82.92752444548549,7.9275244454854885,0.09559581693164913,1.0,0.02,False,1.8220829963684082,,,,,,False,
openai,gpt-4.1,time_waveform_012,time_waveform,vpp_v,6.0,5.954463494432604,0.04553650556739619,0.007647457341870114,0.25,0.1,True,1.8220829963684082,,,,,,False,
openai,gpt-4.1,time_waveform_012,time_waveform,cp_period_s,0.013,0.012058722440911345,0.0009412775590886546,0.07805781779131132,0.02,0.05,True,1.8220829963684082,,,,,,True,
openai,gpt-4.1,time_waveform_012,time_waveform,cp_vmax_v,3.0,2.977231747216302,0.022768252783698095,0.007647457341870114,0.15,0.1,True,1.8220829963684082,,,,,,True,
openai,gpt-4.1,time_waveform_012,time_waveform,cp_vmin_v,-3.0,-2.977231747216302,0.022768252783698095,0.007647457341870114,0.15,0.1,True,1.8220829963684082,,,,,,True,
openai,gpt-4.1,time_waveform_013,time_waveform,frequency_hz,40.0,29.270800541593104,10.729199458406896,0.36654957363263646,1.0,0.02,False,1.8180782794952393,,,,short_window_low_cycles,,False,
openai,gpt-4.1,time_waveform_013,time_waveform,vpp_v,2.9,2.876009253648035,0.023990746351965075,0.008341679124131586,0.25,0.1,True,1.8180782794952393,,,,short_window_low_cycles,,False,
openai,gpt-4.1,time_waveform_013,time_waveform,cp_period_s,0.025,0.03416373934081591,0.009163739340815907,0.2682299864601723,0.02,0.05,True,1.8180782794952393,,,,short_window_low_cycles,,True,
openai,gpt-4.1,time_waveform_013,time_waveform,cp_vmax_v,1.45,1.4380046268240174,0.011995373175982538,0.008341679124131586,0.15,0.1,True,1.8180782794952393,,,,short_window_low_cycles,,True,
openai,gpt-4.1,time_waveform_013,time_waveform,cp_vmin_v,-1.45,-1.4380046268240174,0.011995373175982538,0.008341679124131586,0.15,0.1,True,1.8180782794952393,,,,short_window_low_cycles,,True,
openai,gpt-4.1,time_waveform_014,time_waveform,frequency_hz,4.0,4.096591244767414,0.09659124476741443,0.023578443392611028,1.0,0.02,True,1.5696499347686768,,,,short_window_low_cycles,,False,
openai,gpt-4.1,time_waveform_014,time_waveform,vpp_v,3.6,3.577353329280145,0.022646670719855155,0.006330565822082843,0.25,0.1,True,1.5696499347686768,,,,short_window_low_cycles,,False,
openai,gpt-4.1,time_waveform_014,time_waveform,cp_period_s,0.25,0.24410538915184724,0.005894610848152765,0.02414781119185364,0.02,0.05,True,1.5696499347686768,,,,short_window_low_cycles,,True,
openai,gpt-4.1,time_waveform_014,time_waveform,cp_vmax_v,1.8,1.7886766646400725,0.011323335359927578,0.006330565822082843,0.15,0.1,True,1.5696499347686768,,,,short_window_low_cycles,,True,
openai,gpt-4.1,time_waveform_014,time_waveform,cp_vmin_v,-1.8,-1.7886766646400725,0.011323335359927578,0.006330565822082843,0.15,0.1,True,1.5696499347686768,,,,short_window_low_cycles,,True,
openai,gpt-4.1,fft_spectrum_000,fft_spectrum,dominant_frequency_hz,260.0,259.1065072378426,0.8934927621573934,0.0034483609527306324,2.0,0.03,True,1.2551522254943848,,,,,,False,
openai,gpt-4.1,fft_spectrum_000,fft_spectrum,secondary_frequency_hz,130.0,130.31368480257126,0.3136848025712595,0.0024071516590640535,3.0,0.04,True,1.2551522254943848,,,,,,False,
openai,gpt-4.1,fft_spectrum_000,fft_spectrum,cp_peak_ratio,2.3,2.2670859609639913,0.032914039036008536,0.014518213955157264,0.8,0.25,True,1.2551522254943848,,,,,,True,
openai,gpt-4.1,fft_spectrum_001,fft_spectrum,dominant_frequency_hz,40.0,35.60002708782826,4.399972912171741,0.12359465068149071,2.0,0.03,False,1.1833462715148926,,,,,,False,
openai,gpt-4.1,fft_spectrum_001,fft_spectrum,secondary_frequency_hz,280.0,277.2282455059784,2.771754494021593,0.00999809557270318,3.0,0.04,True,1.1833462715148926,,,,,,False,
openai,gpt-4.1,fft_spectrum_001,fft_spectrum,cp_peak_ratio,2.3,2.340588612406002,0.04058861240600198,0.01734119878686371,0.8,0.25,True,1.1833462715148926,,,,,,True,
openai,gpt-4.1,fft_spectrum_002,fft_spectrum,dominant_frequency_hz,,837.6541844459106,,,2.0,0.03,False,1.4976041316986084,,missing_value,,,,False,
openai,gpt-4.1,fft_spectrum_002,fft_spectrum,secondary_frequency_hz,,549.4258560614486,,,3.0,0.04,False,1.4976041316986084,,missing_value,,,,False,
openai,gpt-4.1,fft_spectrum_002,fft_spectrum,cp_peak_ratio,,3.7458899849605856,,,0.8,0.25,False,1.4976041316986084,,missing_value,,,,True,
openai,gpt-4.1,fft_spectrum_003,fft_spectrum,dominant_frequency_hz,600.0,616.712486405079,16.71248640507895,0.027099315764626153,2.0,0.03,True,1.4471280574798584,,,,,,False,
openai,gpt-4.1,fft_spectrum_003,fft_spectrum,secondary_frequency_hz,1200.0,1235.8662018432367,35.866201843236695,0.02902110421803261,3.0,0.04,True,1.4471280574798584,,,,,,False,
openai,gpt-4.1,fft_spectrum_003,fft_spectrum,cp_peak_ratio,2.6,5.2895750859564865,2.6895750859564864,0.5084671343634296,0.8,0.25,False,1.4471280574798584,,,,,,True,
openai,gpt-4.1,fft_spectrum_004,fft_spectrum,dominant_frequency_hz,600.0,584.1138066630722,15.886193336927818,0.027197085834492648,2.0,0.03,True,1.6132879257202148,,,,,,False,
openai,gpt-4.1,fft_spectrum_004,fft_spectrum,secondary_frequency_hz,700.0,673.4548518061866,26.54514819381336,0.03941637382612959,3.0,0.04,True,1.6132879257202148,,,,,,False,
openai,gpt-4.1,fft_spectrum_004,fft_spectrum,cp_peak_ratio,2.5,2.614273656351621,0.1142736563516209,0.04371143628134814,0.8,0.25,True,1.6132879257202148,,,,,,True,
openai,gpt-4.1,fft_spectrum_005,fft_spectrum,dominant_frequency_hz,850.0,839.2677924199588,10.732207580041177,0.012787584221593621,2.0,0.03,True,1.3302700519561768,,,,,,False,
openai,gpt-4.1,fft_spectrum_005,fft_spectrum,secondary_frequency_hz,100.0,90.81892580881114,9.181074191188856,0.10109208085676476,3.0,0.04,False,1.3302700519561768,,,,,,False,
openai,gpt-4.1,fft_spectrum_005,fft_spectrum,cp_peak_ratio,5.0,5.1210410390155525,0.12104103901555252,0.02363602206921992,0.8,0.25,True,1.3302700519561768,,,,,,True,
openai,gpt-4.1,fft_spectrum_006,fft_spectrum,dominant_frequency_hz,570.0,573.1108378101706,3.110837810170551,0.005427986359596541,2.0,0.03,True,1.9756910800933838,,,,,,False,
openai,gpt-4.1,fft_spectrum_006,fft_spectrum,secondary_frequency_hz,300.0,303.37145232632867,3.371452326328665,0.011113281426039002,3.0,0.04,True,1.9756910800933838,,,,,,False,
openai,gpt-4.1,fft_spectrum_006,fft_spectrum,cp_peak_ratio,2.0,1.9413416676392972,0.058658332360702836,0.030215357419300804,0.8,0.25,True,1.9756910800933838,,,,,,True,
openai,gpt-4.1,fft_spectrum_007,fft_spectrum,dominant_frequency_hz,215.0,214.54750512969377,0.45249487030622504,0.0021090661018532578,2.0,0.03,True,1.4874787330627441,,,,,,False,
openai,gpt-4.1,fft_spectrum_007,fft_spectrum,secondary_frequency_hz,145.0,143.9513345638606,1.0486654361394017,0.0072848608129727765,3.0,0.04,True,1.4874787330627441,,,,,,False,
openai,gpt-4.1,fft_spectrum_007,fft_spectrum,cp_peak_ratio,2.1,2.097071145422127,0.0029288545778731745,0.0013966405404350814,0.8,0.25,True,1.4874787330627441,,,,,,True,
openai,gpt-4.1,fft_spectrum_008,fft_spectrum,dominant_frequency_hz,950.0,939.6855420319224,10.31445796807759,0.010976499591314554,2.0,0.03,True,1.576409101486206,,,,,,False,
openai,gpt-4.1,fft_spectrum_008,fft_spectrum,secondary_frequency_hz,1200.0,1182.7506049225428,17.249395077457166,0.014584135493709438,3.0,0.04,True,1.576409101486206,,,,,,False,
openai,gpt-4.1,fft_spectrum_008,fft_spectrum,cp_peak_ratio,2.2,2.231600550812685,0.03160055081268487,0.014160487100245988,0.8,0.25,True,1.576409101486206,,,,,,True,
openai,gpt-4.1,fft_spectrum_009,fft_spectrum,dominant_frequency_hz,1500.0,1487.090946606909,12.909053393090971,0.008680742373252639,2.0,0.03,True,1.4132018089294434,,,,,,False,
openai,gpt-4.1,fft_spectrum_009,fft_spectrum,secondary_frequency_hz,350.0,324.0493144713512,25.95068552864882,0.08008251944919047,3.0,0.04,False,1.4132018089294434,,,,,,False,
openai,gpt-4.1,fft_spectrum_009,fft_spectrum,cp_peak_ratio,1.2,1.1643495409426667,0.03565045905733322,0.03061834767287349,0.8,0.25,True,1.4132018089294434,,,,,,True,
openai,gpt-4.1,fft_spectrum_010,fft_spectrum,dominant_frequency_hz,,497.01245038800414,,,2.0,0.03,False,1.5583701133728027,,missing_value,,,,False,
openai,gpt-4.1,fft_spectrum_010,fft_spectrum,secondary_frequency_hz,,388.34125455989556,,,3.0,0.04,False,1.5583701133728027,,missing_value,,,,False,
openai,gpt-4.1,fft_spectrum_010,fft_spectrum,cp_peak_ratio,,2.3978745657718887,,,0.8,0.25,False,1.5583701133728027,,missing_value,,,,True,
openai,gpt-4.1,fft_spectrum_011,fft_spectrum,dominant_frequency_hz,700.0,680.4387024187878,19.561297581212216,0.028748067256722378,2.0,0.03,True,1.3146061897277832,,,,,,False,
openai,gpt-4.1,fft_spectrum_011,fft_spectrum,secondary_frequency_hz,600.0,658.6917194457441,58.69171944574407,0.08910347240303886,3.0,0.04,False,1.3146061897277832,,,,,,False,
openai,gpt-4.1,fft_spectrum_011,fft_spectrum,cp_peak_ratio,1.5,1.6199369394661034,0.1199369394661034,0.07403802984184807,0.8,0.25,True,1.3146061897277832,,,,,,True,
openai,gpt-4.1,fft_spectrum_012,fft_spectrum,dominant_frequency_hz,550.0,563.4239813195776,13.423981319577592,0.023825718756481946,2.0,0.03,True,1.3720009326934814,,,,,,False,
openai,gpt-4.1,fft_spectrum_012,fft_spectrum,secondary_frequency_hz,1020.0,1010.6099638164895,9.39003618351046,0.009291454190744095,3.0,0.04,True,1.3720009326934814,,,,,,False,
openai,gpt-4.1,fft_spectrum_012,fft_spectrum,cp_peak_ratio,1.65,1.6612813646170477,0.011281364617047762,0.006790760949544691,0.8,0.25,True,1.3720009326934814,,,,,,True,
openai,gpt-4.1,fft_spectrum_013,fft_spectrum,dominant_frequency_hz,550.0,568.27796212558,18.27796212557996,0.03216377080190352,2.0,0.03,False,1.3406908512115479,,,,close_peaks,,False,
openai,gpt-4.1,fft_spectrum_013,fft_spectrum,secondary_frequency_hz,,544.8797537374102,,,3.0,0.04,False,1.3406908512115479,,missing_value,,close_peaks,,False,
openai,gpt-4.1,fft_spectrum_013,fft_spectrum,cp_peak_ratio,,1.9328821534167921,,,0.8,0.25,False,1.3406908512115479,,missing_value,,close_peaks,,True,
