provider,model,id,type,field,pred,gold,abs_err,rel_err,abs_tol,rel_tol,pass,latency_s,error,tags
openai,gpt-4.1,bode_magnitude_011,bode_magnitude,cutoff_hz,1000.0,960.2823909882662,39.71760901173377,0.041360342941266205,2.0,0.03,False,1.1841299533843994,,
openai,gpt-4.1,bode_magnitude_011,bode_magnitude,cp_mag_at_fc_db,-3.0,14.122651860805334,17.122651860805334,1.2124246939999928,0.3,0.03,False,1.1841299533843994,,
openai,gpt-4.1,bode_magnitude_011,bode_magnitude,cp_slope_db_per_decade,-20.0,-20.0,0.0,0.0,1.5,0.1,True,1.1841299533843994,,
openai,gpt-4.1,bode_magnitude_012,bode_magnitude,dc_gain_db,14.0,13.73961041369833,0.2603895863016703,0.018951744515409482,0.25,0.02,True,1.1471359729766846,,
openai,gpt-4.1,bode_magnitude_012,bode_magnitude,cutoff_hz,1000.0,905.0043271887852,94.99567281121483,0.10496709237435348,2.0,0.03,False,1.1471359729766846,,
openai,gpt-4.1,bode_magnitude_012,bode_magnitude,cp_mag_at_fc_db,11.0,10.729310457058517,0.27068954294148284,0.025228978509369508,0.3,0.03,True,1.1471359729766846,,
openai,gpt-4.1,bode_magnitude_012,bode_magnitude,cp_slope_db_per_decade,-20.0,-20.0,0.0,0.0,1.5,0.1,True,1.1471359729766846,,
openai,gpt-4.1,bode_magnitude_013,bode_magnitude,dc_gain_db,10.0,10.937210348842425,0.9372103488424255,0.08569007260079058,0.25,0.02,False,1.3000378608703613,,
openai,gpt-4.1,bode_magnitude_013,bode_magnitude,cutoff_hz,1000.0,1049.8672428451973,49.867242845197325,0.04749861773956713,2.0,0.03,False,1.3000378608703613,,
openai,gpt-4.1,bode_magnitude_013,bode_magnitude,cp_mag_at_fc_db,7.0,7.926910392202613,0.926910392202613,0.11693211432216742,0.3,0.03,False,1.3000378608703613,,
openai,gpt-4.1,bode_magnitude_013,bode_magnitude,cp_slope_db_per_decade,-20.0,-20.0,0.0,0.0,1.5,0.1,True,1.3000378608703613,,
openai,gpt-4.1,bode_magnitude_014,bode_magnitude,dc_gain_db,9.0,8.899754614439699,0.10024538556030116,0.011263837027332725,0.25,0.02,True,1.2029240131378174,,
openai,gpt-4.1,bode_magnitude_014,bode_magnitude,cutoff_hz,1000.0,460.7128420267252,539.2871579732748,1.170549437260947,2.0,0.03,False,1.2029240131378174,,
openai,gpt-4.1,bode_magnitude_014,bode_magnitude,cp_mag_at_fc_db,6.0,5.889454657799886,0.1105453422001137,0.018770047249401855,0.3,0.03,True,1.2029240131378174,,
openai,gpt-4.1,bode_magnitude_014,bode_magnitude,cp_slope_db_per_decade,-20.0,-20.0,0.0,0.0,1.5,0.1,True,1.2029240131378174,,
openai,gpt-4.1,bode_phase_000,bode_phase,cutoff_hz,1000.0,671.4201548452027,328.57984515479734,0.48938037201244294,2.0,0.03,False,1.212867021560669,,
openai,gpt-4.1,bode_phase_000,bode_phase,phase_deg_at_10fc,-84.0,-84.28940686250036,0.28940686250035697,0.0034334903195185683,6.0,0.05,True,1.212867021560669,,
openai,gpt-4.1,bode_phase_000,bode_phase,cp_phase_deg_at_fc,-45.0,-45.0,0.0,0.0,6.0,0.05,True,1.212867021560669,,
openai,gpt-4.1,bode_phase_001,bode_phase,cutoff_hz,31.6,43.07110550633728,11.471105506337281,0.26632948867888884,2.0,0.03,False,1.1266567707061768,,
openai,gpt-4.1,bode_phase_001,bode_phase,phase_deg_at_10fc,-84.0,-84.28940686250036,0.28940686250035697,0.0034334903195185683,6.0,0.05,True,1.1266567707061768,,
openai,gpt-4.1,bode_phase_001,bode_phase,cp_phase_deg_at_fc,-45.0,-45.0,0.0,0.0,6.0,0.05,True,1.1266567707061768,,
openai,gpt-4.1,bode_phase_002,bode_phase,cutoff_hz,300.0,260.325474353802,39.67452564619799,0.15240354692402217,2.0,0.03,False,1.333739995956421,,
openai,gpt-4.1,bode_phase_002,bode_phase,phase_deg_at_10fc,-84.0,-84.28940686250036,0.28940686250035697,0.0034334903195185683,6.0,0.05,True,1.333739995956421,,
openai,gpt-4.1,bode_phase_002,bode_phase,cp_phase_deg_at_fc,-45.0,-45.0,0.0,0.0,6.0,0.05,True,1.333739995956421,,
openai,gpt-4.1,bode_phase_003,bode_phase,cutoff_hz,1000.0,735.0530146976848,264.94698530231517,0.3604460902881726,2.0,0.03,False,1.062088966369629,,
openai,gpt-4.1,bode_phase_003,bode_phase,phase_deg_at_10fc,-84.0,-84.28940686250036,0.28940686250035697,0.0034334903195185683,6.0,0.05,True,1.062088966369629,,
openai,gpt-4.1,bode_phase_003,bode_phase,cp_phase_deg_at_fc,-45.0,-45.0,0.0,0.0,6.0,0.05,True,1.062088966369629,,
openai,gpt-4.1,bode_phase_004,bode_phase,cutoff_hz,1000.0,879.7405208219407,120.25947917805934,0.1366988064454517,2.0,0.03,False,1.1333370208740234,,
openai,gpt-4.1,bode_phase_004,bode_phase,phase_deg_at_10fc,-84.0,-84.28940686250036,0.28940686250035697,0.0034334903195185683,6.0,0.05,True,1.1333370208740234,,
openai,gpt-4.1,bode_phase_004,bode_phase,cp_phase_deg_at_fc,-45.0,-45.0,0.0,0.0,6.0,0.05,True,1.1333370208740234,,
openai,gpt-4.1,bode_phase_005,bode_phase,cutoff_hz,1000.0,632.8029117288718,367.1970882711282,0.5802708575848905,2.0,0.03,False,1.1351940631866455,,
openai,gpt-4.1,bode_phase_005,bode_phase,phase_deg_at_10fc,-84.0,-84.28940686250036,0.28940686250035697,0.0034334903195185683,6.0,0.05,True,1.1351940631866455,,
openai,gpt-4.1,bode_phase_005,bode_phase,cp_phase_deg_at_fc,-45.0,-45.0,0.0,0.0,6.0,0.05,True,1.1351940631866455,,
openai,gpt-4.1,bode_phase_006,bode_phase,cutoff_hz,1000.0,380.7890949307761,619.2109050692238,1.6261256252146363,2.0,0.03,False,2.6053519248962402,,
openai,gpt-4.1,bode_phase_006,bode_phase,phase_deg_at_10fc,-84.0,-84.28940686250036,0.28940686250035697,0.0034334903195185683,6.0,0.05,True,2.6053519248962402,,
openai,gpt-4.1,bode_phase_006,bode_phase,cp_phase_deg_at_fc,-45.0,-45.0,0.0,0.0,6.0,0.05,True,2.6053519248962402,,
openai,gpt-4.1,bode_phase_007,bode_phase,cutoff_hz,1000.0,399.10993581597154,600.8900641840285,1.5055753071030964,2.0,0.03,False,1.1291990280151367,,
openai,gpt-4.1,bode_phase_007,bode_phase,phase_deg_at_10fc,-84.0,-84.28940686250036,0.28940686250035697,0.0034334903195185683,6.0,0.05,True,1.1291990280151367,,
openai,gpt-4.1,bode_phase_007,bode_phase,cp_phase_deg_at_fc,-45.0,-45.0,0.0,0.0,6.0,0.05,True,1.1291990280151367,,
openai,gpt-4.1,bode_phase_008,bode_phase,cutoff_hz,1000.0,600.7721481743816,399.22785182561836,0.6645245673235463,2.0,0.03,False,1.1428208351135254,,
openai,gpt-4.1,bode_phase_008,bode_phase,phase_deg_at_10fc,-84.0,-84.28940686250036,0.28940686250035697,0.0034334903195185683,6.0,0.05,True,1.1428208351135254,,
openai,gpt-4.1,bode_phase_008,bode_phase,cp_phase_deg_at_fc,-45.0,-45.0,0.0,0.0,6.0,0.05,True,1.1428208351135254,,
openai,gpt-4.1,bode_phase_009,bode_phase,cutoff_hz,1000.0,695.930180979916,304.06981902008397,0.43692575394838234,2.0,0.03,False,1.1474130153656006,,
openai,gpt-4.1,bode_phase_009,bode_phase,phase_deg_at_10fc,-84.0,-84.28940686250036,0.28940686250035697,0.0034334903195185683,6.0,0.05,True,1.1474130153656006,,
openai,gpt-4.1,bode_phase_009,bode_phase,cp_phase_deg_at_fc,-45.0,-45.0,0.0,0.0,6.0,0.05,True,1.1474130153656006,,
openai,gpt-4.1,bode_phase_010,bode_phase,cutoff_hz,1000.0,1471.5051629691013,471.5051629691013,0.32042372316093737,2.0,0.03,False,1.5295989513397217,,
openai,gpt-4.1,bode_phase_010,bode_phase,phase_deg_at_10fc,-84.0,-84.28940686250036,0.28940686250035697,0.0034334903195185683,6.0,0.05,True,1.5295989513397217,,
openai,gpt-4.1,bode_phase_010,bode_phase,cp_phase_deg_at_fc,-45.0,-45.0,0.0,0.0,6.0,0.05,True,1.5295989513397217,,
openai,gpt-4.1,bode_phase_011,bode_phase,cutoff_hz,1000.0,1176.5537720891984,176.55377208919845,0.15006009608527549,2.0,0.03,False,1.1504478454589844,,
openai,gpt-4.1,bode_phase_011,bode_phase,phase_deg_at_10fc,-84.0,-84.28940686250036,0.28940686250035697,0.0034334903195185683,6.0,0.05,True,1.1504478454589844,,
openai,gpt-4.1,bode_phase_011,bode_phase,cp_phase_deg_at_fc,-45.0,-45.0,0.0,0.0,6.0,0.05,True,1.1504478454589844,,
openai,gpt-4.1,bode_phase_012,bode_phase,cutoff_hz,1000.0,370.34421610059235,629.6557838994077,1.7001906780917067,2.0,0.03,False,1.1290051937103271,,
openai,gpt-4.1,bode_phase_012,bode_phase,phase_deg_at_10fc,-84.0,-84.28940686250036,0.28940686250035697,0.0034334903195185683,6.0,0.05,True,1.1290051937103271,,
openai,gpt-4.1,bode_phase_012,bode_phase,cp_phase_deg_at_fc,-45.0,-45.0,0.0,0.0,6.0,0.05,True,1.1290051937103271,,
openai,gpt-4.1,bode_phase_013,bode_phase,cutoff_hz,1000.0,283.89951658899383,716.1004834110062,2.5223730283687558,2.0,0.03,False,1.331601858139038,,
openai,gpt-4.1,bode_phase_013,bode_phase,phase_deg_at_10fc,-84.0,-84.28940686250036,0.28940686250035697,0.0034334903195185683,6.0,0.05,True,1.331601858139038,,
openai,gpt-4.1,bode_phase_013,bode_phase,cp_phase_deg_at_fc,-45.0,-45.0,0.0,0.0,6.0,0.05,True,1.331601858139038,,
openai,gpt-4.1,bode_phase_014,bode_phase,cutoff_hz,300.0,424.12744897795255,124.12744897795255,0.292665445910352,2.0,0.03,False,1.3038551807403564,,
openai,gpt-4.1,bode_phase_014,bode_phase,phase_deg_at_10fc,-84.0,-84.28940686250036,0.28940686250035697,0.0034334903195185683,6.0,0.05,True,1.3038551807403564,,
openai,gpt-4.1,bode_phase_014,bode_phase,cp_phase_deg_at_fc,-45.0,-45.0,0.0,0.0,6.0,0.05,True,1.3038551807403564,,
openai,gpt-4.1,bandpass_response_000,bandpass_response,resonance_hz,2000.0,2032.473050848613,32.47305084861296,0.01597711262890033,2.0,0.02,True,1.5088930130004883,,
openai,gpt-4.1,bandpass_response_000,bandpass_response,bandwidth_hz,2600.0,361.6673558530972,2238.3326441469026,6.188926393058469,4.0,0.04,False,1.5088930130004883,,
openai,gpt-4.1,bandpass_response_000,bandpass_response,cp_f1_3db_hz,800.0,1859.6681038659378,1059.6681038659378,0.5698157115579203,3.0,0.03,False,1.5088930130004883,,
openai,gpt-4.1,bandpass_response_000,bandpass_response,cp_f2_3db_hz,3400.0,2221.335459719035,1178.664540280965,0.5306107797108898,3.0,0.03,False,1.5088930130004883,,
openai,gpt-4.1,bandpass_response_000,bandpass_response,cp_q_factor,0.77,5.619730445548336,4.849730445548335,0.8629827520268423,0.25,0.1,False,1.5088930130004883,,hz_vs_rad_s
openai,gpt-4.1,bandpass_response_001,bandpass_response,resonance_hz,1500.0,1296.9989113622848,203.00108863771516,0.15651600541784247,2.0,0.02,False,2.838536024093628,,
openai,gpt-4.1,bandpass_response_001,bandpass_response,bandwidth_hz,1400.0,216.80892476641816,1183.1910752335818,5.457298755151836,4.0,0.04,False,2.838536024093628,,hz_vs_rad_s
openai,gpt-4.1,bandpass_response_001,bandpass_response,cp_f1_3db_hz,800.0,1193.1168411456822,393.1168411456822,0.32948729545062366,3.0,0.03,False,2.838536024093628,,
openai,gpt-4.1,bandpass_response_001,bandpass_response,cp_f2_3db_hz,2200.0,1409.9257659121004,790.0742340878996,0.5603658385353286,3.0,0.03,False,2.838536024093628,,
openai,gpt-4.1,bandpass_response_001,bandpass_response,cp_q_factor,1.0,5.9822210398378335,4.9822210398378335,0.8328380055934697,0.25,0.1,False,2.838536024093628,,hz_vs_rad_s
openai,gpt-4.1,bandpass_response_002,bandpass_response,resonance_hz,1000.0,861.0214761328932,138.9785238671068,0.1614112164673304,2.0,0.02,False,1.6916179656982422,,
openai,gpt-4.1,bandpass_response_002,bandpass_response,bandwidth_hz,1200.0,269.70389742327166,930.2961025767283,3.4493239121299286,4.0,0.04,False,1.6916179656982422,,
openai,gpt-4.1,bandpass_response_002,bandpass_response,cp_f1_3db_hz,400.0,736.6657105663572,336.66571056635723,0.4570128699319053,3.0,0.03,False,1.6916179656982422,,
openai,gpt-4.1,bandpass_response_002,bandpass_response,cp_f2_3db_hz,1600.0,1006.3696079896289,593.6303920103711,0.58987313139974,3.0,0.03,False,1.6916179656982422,,
openai,gpt-4.1,bandpass_response_002,bandpass_response,cp_q_factor,0.83,3.192469535512908,2.3624695355129077,0.740013180778356,0.25,0.1,False,1.6916179656982422,,
openai,gpt-4.1,bandpass_response_003,bandpass_response,resonance_hz,3000.0,2161.9674591577814,838.0325408422186,0.3876249558208816,2.0,0.02,False,1.4276847839355469,,
openai,gpt-4.1,bandpass_response_003,bandpass_response,bandwidth_hz,4000.0,1317.244714288446,2682.7552857115543,2.0366415265220743,4.0,0.04,False,1.4276847839355469,,
openai,gpt-4.1,bandpass_response_003,bandpass_response,cp_f1_3db_hz,1000.0,1601.4410720071285,601.4410720071285,0.3755624122049814,3.0,0.03,False,1.4276847839355469,,
openai,gpt-4.1,bandpass_response_003,bandpass_response,cp_f2_3db_hz,5000.0,2918.6857862955744,2081.3142137044256,0.7130997874033062,3.0,0.03,False,1.4276847839355469,,
openai,gpt-4.1,bandpass_response_003,bandpass_response,cp_q_factor,0.75,1.6412800413669841,0.8912800413669841,0.5430395903825515,0.25,0.1,False,1.4276847839355469,,
openai,gpt-4.1,bandpass_response_004,bandpass_response,resonance_hz,1000.0,641.1321052037431,358.8678947962569,0.5597409517999626,2.0,0.02,False,1.4304161071777344,,
openai,gpt-4.1,bandpass_response_004,bandpass_response,bandwidth_hz,900.0,188.21188078140005,711.7881192186,3.781844781867469,4.0,0.04,False,1.4304161071777344,,
openai,gpt-4.1,bandpass_response_004,bandpass_response,cp_f1_3db_hz,550.0,553.895837646831,3.8958376468309552,0.0070335203517362,3.0,0.03,True,1.4304161071777344,,
openai,gpt-4.1,bandpass_response_004,bandpass_response,cp_f2_3db_hz,1450.0,742.107718428231,707.892281571769,0.9538942447210634,3.0,0.03,False,1.4304161071777344,,
openai,gpt-4.1,bandpass_response_004,bandpass_response,cp_q_factor,1.1,3.40643801306247,2.3064380130624698,0.6770820441229537,0.25,0.1,False,1.4304161071777344,,
openai,gpt-4.1,bandpass_response_005,bandpass_response,resonance_hz,2000.0,2217.274575379074,217.27457537907412,0.09799173173756705,2.0,0.02,False,1.3322789669036865,,
openai,gpt-4.1,bandpass_response_005,bandpass_response,bandwidth_hz,3300.0,858.0595500257521,2441.9404499742477,2.845886919970718,4.0,0.04,False,1.3322789669036865,,
openai,gpt-4.1,bandpass_response_005,bandpass_response,cp_f1_3db_hz,800.0,1829.370785222188,1029.370785222188,0.5626911687545971,3.0,0.03,False,1.3322789669036865,,
openai,gpt-4.1,bandpass_response_005,bandpass_response,cp_f2_3db_hz,4100.0,2687.43033524794,1412.56966475206,0.5256209421412732,3.0,0.03,False,1.3322789669036865,,
openai,gpt-4.1,bandpass_response_005,bandpass_response,cp_q_factor,0.61,2.5840567537678805,1.9740567537678806,0.7639370733206448,0.25,0.1,False,1.3322789669036865,,
openai,gpt-4.1,bandpass_response_006,bandpass_response,resonance_hz,500.0,492.6466373357739,7.353362664226097,0.014926241461817296,2.0,0.02,True,1.3651492595672607,,
openai,gpt-4.1,bandpass_response_006,bandpass_response,bandwidth_hz,900.0,77.44276222296577,822.5572377770343,10.621486297309572,4.0,0.04,False,1.3651492595672607,,
openai,gpt-4.1,bandpass_response_006,bandpass_response,cp_f1_3db_hz,100.0,455.44463819116623,355.44463819116623,0.7804343456601931,3.0,0.03,False,1.3651492595672607,,
openai,gpt-4.1,bandpass_response_006,bandpass_response,cp_f2_3db_hz,1000.0,532.887400414132,467.112599585868,0.8765690448354618,3.0,0.03,False,1.3651492595672607,,
openai,gpt-4.1,bandpass_response_006,bandpass_response,cp_q_factor,0.6,6.361429050237034,5.761429050237035,0.905681570090349,0.25,0.1,False,1.3651492595672607,,
openai,gpt-4.1,bandpass_response_007,bandpass_response,resonance_hz,3000.0,2446.4913232627505,553.5086767372495,0.22624591858313461,2.0,0.02,False,1.4773590564727783,,
openai,gpt-4.1,bandpass_response_007,bandpass_response,bandwidth_hz,4000.0,325.5246613846689,3674.475338615331,11.287855497600056,4.0,0.04,False,1.4773590564727783,,
openai,gpt-4.1,bandpass_response_007,bandpass_response,cp_f1_3db_hz,1000.0,2289.137212741761,1289.1372127417608,0.5631541899568907,3.0,0.03,False,1.4773590564727783,,
openai,gpt-4.1,bandpass_response_007,bandpass_response,cp_f2_3db_hz,5000.0,2614.6618741264297,2385.3381258735703,0.9122931532669105,3.0,0.03,False,1.4773590564727783,,
openai,gpt-4.1,bandpass_response_007,bandpass_response,cp_q_factor,0.75,7.515532964096267,6.765532964096267,0.9002066781447233,0.25,0.1,False,1.4773590564727783,,
openai,gpt-4.1,bandpass_response_008,bandpass_response,resonance_hz,2000.0,2068.697122732821,68.69712273282084,0.03320791718512643,2.0,0.02,False,1.2964270114898682,,
openai,gpt-4.1,bandpass_response_008,bandpass_response,bandwidth_hz,3500.0,270.9285683896476,3229.071431610352,11.918534286743522,4.0,0.04,False,1.2964270114898682,,
openai,gpt-4.1,bandpass_response_008,bandpass_response,cp_f1_3db_hz,800.0,1937.6633910571052,1137.6633910571052,0.587131591744862,3.0,0.03,False,1.2964270114898682,,
openai,gpt-4.1,bandpass_response_008,bandpass_response,cp_f2_3db_hz,4300.0,2208.5919594467528,2091.4080405532472,0.9469417977402853,3.0,0.03,False,1.2964270114898682,,
openai,gpt-4.1,bandpass_response_008,bandpass_response,cp_q_factor,0.57,7.635581345403326,7.065581345403325,0.9253494954456684,0.25,0.1,False,1.2964270114898682,,
openai,gpt-4.1,bandpass_response_009,bandpass_response,resonance_hz,2000.0,1854.366185480007,145.63381451999294,0.0785356288635598,2.0,0.02,False,1.4523980617523193,,
openai,gpt-4.1,bandpass_response_009,bandpass_response,bandwidth_hz,3000.0,356.07114215869274,2643.928857841307,7.425282604516624,4.0,0.04,False,1.4523980617523193,,
openai,gpt-4.1,bandpass_response_009,bandpass_response,cp_f1_3db_hz,500.0,1684.8575054071225,1184.8575054071225,0.7032389989091796,3.0,0.03,False,1.4523980617523193,,
openai,gpt-4.1,bandpass_response_009,bandpass_response,cp_f2_3db_hz,3500.0,2040.9286475658153,1459.0713524341847,0.7149056162126967,3.0,0.03,False,1.4523980617523193,,
openai,gpt-4.1,bandpass_response_009,bandpass_response,cp_q_factor,0.67,5.207853054976188,4.537853054976188,0.8713481365685224,0.25,0.1,False,1.4523980617523193,,hz_vs_rad_s
openai,gpt-4.1,bandpass_response_010,bandpass_response,resonance_hz,120.0,115.34240032289027,4.657599677109729,0.040380637684591394,2.0,0.02,False,1.783313274383545,,
openai,gpt-4.1,bandpass_response_010,bandpass_response,bandwidth_hz,180.0,28.72017517330775,151.27982482669225,5.2673712438665845,4.0,0.04,False,1.783313274383545,,hz_vs_rad_s
openai,gpt-4.1,bandpass_response_010,bandpass_response,cp_f1_3db_hz,60.0,101.87278826068223,41.87278826068223,0.41103015805883286,3.0,0.03,False,1.783313274383545,,
openai,gpt-4.1,bandpass_response_010,bandpass_response,cp_f2_3db_hz,240.0,130.59296343398998,109.40703656601002,0.8377712986145025,3.0,0.03,False,1.783313274383545,,
openai,gpt-4.1,bandpass_response_010,bandpass_response,cp_q_factor,0.67,4.016075794345722,3.3460757943457224,0.8331704792665267,0.25,0.1,False,1.783313274383545,,hz_vs_rad_s
openai,gpt-4.1,bandpass_response_011,bandpass_response,resonance_hz,3000.0,3191.536528476412,191.53652847641206,0.06001389198194404,2.0,0.02,False,1.6289198398590088,,
openai,gpt-4.1,bandpass_response_011,bandpass_response,bandwidth_hz,4000.0,445.89890411391934,3554.1010958860807,7.970643262621857,4.0,0.04,False,1.6289198398590088,,
openai,gpt-4.1,bandpass_response_011,bandpass_response,cp_f1_3db_hz,1000.0,2976.364829280803,1976.364829280803,0.6640196826134261,3.0,0.03,False,1.6289198398590088,,
openai,gpt-4.1,bandpass_response_011,bandpass_response,cp_f2_3db_hz,5000.0,3422.2637333947223,1577.7362666052777,0.4610212390148665,3.0,0.03,False,1.6289198398590088,,
openai,gpt-4.1,bandpass_response_011,bandpass_response,cp_q_factor,0.75,7.157533914147114,6.407533914147114,0.8952153061381101,0.25,0.1,False,1.6289198398590088,,
openai,gpt-4.1,bandpass_response_012,bandpass_response,resonance_hz,120.0,115.60987802581847,4.390121974181525,0.03797358884161356,2.0,0.02,False,1.4149742126464844,,
openai,gpt-4.1,bandpass_response_012,bandpass_response,bandwidth_hz,140.0,9.640989457105803,130.3590105428942,13.52133109603333,4.0,0.04,False,1.4149742126464844,,
openai,gpt-4.1,bandpass_response_012,bandpass_response,cp_f1_3db_hz,60.0,110.8898378548972,50.889837854897195,0.4589224661099075,3.0,0.03,False,1.4149742126464844,,
openai,gpt-4.1,bandpass_response_012,bandpass_response,cp_f2_3db_hz,200.0,120.530827312003,79.469172687997,0.659326534632382,3.0,0.03,False,1.4149742126464844,,
openai,gpt-4.1,bandpass_response_012,bandpass_response,cp_q_factor,0.86,11.991495119892402,11.131495119892403,0.92828250427477,0.25,0.1,False,1.4149742126464844,,
openai,gpt-4.1,bandpass_response_013,bandpass_response,resonance_hz,1000.0,675.6309898268784,324.36901017312164,0.48009788635692535,2.0,0.02,False,1.3843352794647217,,
openai,gpt-4.1,bandpass_response_013,bandpass_response,bandwidth_hz,2000.0,52.12181557973315,1947.8781844202667,37.37164875694914,4.0,0.04,False,1.3843352794647217,,
openai,gpt-4.1,bandpass_response_013,bandpass_response,cp_f1_3db_hz,500.0,650.072514937689,150.072514937689,0.23085503769079332,3.0,0.03,False,1.3843352794647217,,
openai,gpt-4.1,bandpass_response_013,bandpass_response,cp_f2_3db_hz,2500.0,702.1943305174221,1797.8056694825777,2.560267993274509,3.0,0.03,False,1.3843352794647217,,
openai,gpt-4.1,bandpass_response_013,bandpass_response,cp_q_factor,0.5,12.962537515473446,12.462537515473446,0.9614273054636758,0.25,0.1,False,1.3843352794647217,,
openai,gpt-4.1,bandpass_response_014,bandpass_response,resonance_hz,2000.0,1563.263334814585,436.73666518541495,0.27937498146287376,2.0,0.02,False,1.306509017944336,,
openai,gpt-4.1,bandpass_response_014,bandpass_response,bandwidth_hz,2000.0,146.66885245453045,1853.3311475454695,12.636160415314015,4.0,0.04,False,1.306509017944336,,
openai,gpt-4.1,bandpass_response_014,bandpass_response,cp_f1_3db_hz,1000.0,1491.6480631462418,491.64806314624184,0.32960057757138683,3.0,0.03,False,1.306509017944336,,
openai,gpt-4.1,bandpass_response_014,bandpass_response,cp_f2_3db_hz,3000.0,1638.3169156007723,1361.6830843992277,0.8311475462608511,3.0,0.03,False,1.306509017944336,,
openai,gpt-4.1,bandpass_response_014,bandpass_response,cp_q_factor,1.0,10.658454802455225,9.658454802455225,0.9061777698049022,0.25,0.1,False,1.306509017944336,,
openai,gpt-4.1,time_waveform_000,time_waveform,frequency_hz,95.0,108.98006162428744,13.980061624287444,0.12828091135132766,0.5,0.01,False,1.6229639053344727,,
openai,gpt-4.1,time_waveform_000,time_waveform,vpp_v,6.4,6.3777657357643935,0.022234264235606815,0.0034862152604515466,0.12,0.07,True,1.6229639053344727,,
openai,gpt-4.1,time_waveform_000,time_waveform,cp_period_s,0.0105,0.00917599040682813,0.0013240095931718703,0.14429064705501815,0.02,0.05,True,1.6229639053344727,,
openai,gpt-4.1,time_waveform_000,time_waveform,cp_vmax_v,3.2,3.1888828678821968,0.011117132117803408,0.0034862152604515466,0.08,0.05,True,1.6229639053344727,,
